corp_code,corp_name,corp_eng_name,induty_code,modify_date,recent_audit_rcept_dt,recent_audit_report,recent_audit_rcept_no,revenue_raw
01308389,영신에프에이,"YOUNG SHIN FACTORY AUTOMATION Co., Ltd.",46595,20220221,20260409,감사보고서 (2025.12),20260409002105,
01307201,태양자동문,sunautodoor corporation,25111,20220221,20260409,감사보고서 (2025.12),20260408003467,
00763710,신대림정밀공업,"SHINDAELIM PRECISION IND.CO.,LTD.",303,20220224,20260401,감사보고서 (2025.12),20260401000613,
00153834,태양철관공업,"TAEYANG STEEL PIPE CO., LTD.",24131,20220224,20260401,감사보고서 (2025.12),20260401004374,
00677130,씨에이메탈,C A METAL CO.LTD,24212,20220224,20260403,감사보고서 (2025.12),20260403001923,
01457843,디엔씨메탈,"DNCMETAL CO.,LTD",24211,20220224,20260414,감사보고서 (2025.12),20260414000106,
01331794,현대요트,"HYUNDAI YACHTS CO., LTD.",311,20220221,,,,
00567842,광산기공,"MINING MACHINERY CO., LTD.",29242,20220223,20260330,감사보고서 (2025.12),20260330000553,
01146451,미래오토모빌,"miraeotomobil Co.,Ltd.",29223,20220221,20260413,감사보고서 (2025.12),20260413002057,
00567125,한강메탈,"HANGANG METAL CO.,LTD",46722,20220221,20260330,감사보고서 (2025.12),20260330000131,
00915827,동연오토텍,DASCO,25921,20220224,20260406,감사보고서 (2025.12),20260406002252,
00940337,거해슈레다공업,"KEOHAE SHREDDER CO., Ltd",46791,20220224,20260413,감사보고서 (2025.12),20260413002455,
01372029,비전모터,VISION MOTOR CO.LTD,28111,20220222,20260409,감사보고서 (2025.12),20260409000150,
00688659,오토텍,"AUTO TEC CO.,LTD",292,20220222,20260408,감사보고서 (2025.12),20260408001745,
01506237,신라정밀,SHILLA CORPORATION,29142,20220221,,,,
00368870,일광공구공업,-,25924,20220221,20260401,감사보고서 (2025.12),20260401003015,
00661786,현대정밀,"Hyundai Minuteness Co., Ltd.",30,20220224,20260403,감사보고서 (2025.12),20260403000010,
01384990,엘케이모터스,LKMOTORS,30400,20220224,20260401,감사보고서 (2025.12),20260401001706,
00232201,신한철강공업,"SHIN HAN STEEL CO.,LTD",2413,20220221,20260407,감사보고서 (2025.12),20260407002080,
00248488,엘케이정밀,"LK PRECISION CO., LTD.",28520,20220221,,,,
00968351,삼영메탈,"Sam Young Metal co., ltd",24191,20220221,20260407,감사보고서 (2025.12),20260407001879,
01467284,한국유량계공업,"KOREA FLOWMETER IND.CO.,LTD",27214,20220224,20260414,[기재정정]감사보고서 (2025.12),20260414000332,
01456446,대명자동차안전유리,"Daemyung Automobile Safety Glass Co., Ltd.",46613,20220221,20260331,감사보고서 (2025.12),20260331001356,
01031104,메탈스타,"METAL STAR CO.,LTD.",24199,20220218,20260407,[기재정정]감사보고서 (2025.12),20260407002503,
00615617,제일정공,"JAEIL FINE MACHINERY MFG.CO.,LTD",29111,20220221,20260407,감사보고서 (2025.12),20260407000864,
01306433,정진정공,"JeongJin Prescision Co., Ltd.",30331,20220221,,,,
00567444,유진금속공업,"YUJIN NONFERROUS METAL CO., LTD.",30,20220224,20260313,감사보고서 (2025.12),20260313000040,
01086955,세화정밀공업,"SEHWA PRECISION co.,ltd",303,20220224,20260402,감사보고서 (2025.12),20260402002063,
00251066,삼화비철공업,SAMHWA NON - FERROUS METAL,24229,20220224,20260327,감사보고서 (2025.12),20260327000728,
01457861,대한중공업,Daehan Heavy Industry ,29241,20220221,20260401,감사보고서 (2025.12),20260401001301,
00242961,삼우금속공업,"Samwoo Metal Co., Ltd.",25922,20220224,20260403,감사보고서 (2025.12),20260403000163,
00666541,민메탈스코리아,"MINMETALS KOREA CO.,LTD.",46,20220225,20260409,감사보고서 (2025.12),20260409003133,
00125594,삼명기계공업,sammyung machine ind.co,30,20220225,20250402,감사보고서 (2024.12),20250402000676,
00959247,진송메탈,JINSONG METAL CORPORATION,46721,20220225,20260410,감사보고서 (2025.12),20260410003308,
00895426,부산메탈상사,(ju)busanmetarsangsa,46791,20220225,,,,
00765365,이케이중공업,"EK Heavy Industries Co,. Ltd",29169,20220225,,,,
00919814,기린정밀공업,"KIRIN PRECISEON CO.,LTD",25914,20220228,20260427,연결감사보고서 (2025.12),20260427000153,
01556393,현대에너텍,"HYUNDAI ENERTEC Co.,Ltd.",29210,20220225,,,,
00813422,세신정밀,"SAESHIN PRECISION CO., LTD.",27191,20220225,20260408,감사보고서 (2025.12),20260408002269,
01074400,신성메탈,-,24219,20220225,20250415,감사보고서 (2024.12),20250415000130,
00961321,솔베이스페셜티폴리머스코리아,Solvay Specialty Polymers Korea Company Ltd. ,467,20220228,20260331,감사보고서 (2025.12),20260331000641,
01244610,브이피에이치씨,"VALEO PYEONGHWA AUTOMOTIVE COMPONENTS Co.,Ltd.",259,20220221,20260403,감사보고서 (2025.12),20260403000819,
00985303,오양기공,"oyangkikong co.,ltd",28111,20220225,20260428,연결감사보고서 (2025.12),20260428000112,
00965266,국제통신공업,KUK JE ELECTRIC,289,20220225,20260408,감사보고서 (2025.12),20260408002567,
01080809,현대모터산업,Hydai Motor San Up,28111,20220225,20260410,감사보고서 (2025.12),20260410003259,
00247841,동아전기부품,"DONG AH ELECTRIC COMPONENTS CO.,LTD",30,20220225,20260430,연결감사보고서 (2025.12),20260430000997,
00622848,삼지금속공업,"SAMJI METAL IND. CO., LTD",24213,20220225,20260401,감사보고서 (2025.12),20260401001263,
01465569,브이피에이치메탈,Valeo Pyeong Hwa Metals,30331,20220221,20260403,감사보고서 (2025.12),20260403003332,
01305531,선진정공,"Sun jin Air & Tech.Co.,Ltd",29299,20220225,20260330,[기재정정]감사보고서 (2025.12),20260330001295,
01091577,삼정공업,SAMJUNG Industry Corporation,30,20220225,20260402,감사보고서 (2025.12),20260402001461,
01386712,디오토모티브,"Dautomotive Co., LTD.",30331,20220225,20260402,감사보고서 (2025.12),20260402003720,
00532183,창신정밀,"Chang Sin technologize co., Ltd",2922,20220225,20240408,감사보고서 (2023.12),20240408003791,
00479097,경희정공,gyung hee ,24212,20220225,20260413,감사보고서 (2025.12),20260413002506,
01469750,한성중공업,"HANSUNG HEAVY INDUSTRIAL CO.,LTD.",28111,20220225,20260407,감사보고서 (2025.12),20260407000143,
00919276,대흥정밀,"DAE HEUNG PRECISION CO.,LTD",2629,20220225,20260401,감사보고서 (2025.12),20260401002027,
01018538,신흥밸브공업,"SHIN HEUNG VALVE INDUSTRY CO., LTD.",29133,20220225,20260413,감사보고서 (2025.12),20260413002334,
00814449,한양화스너공업,HAN YANG FASTENER,46622,20220225,20260331,감사보고서 (2025.12),20260331004449,
01560518,성신전기공업,"SUNGSHIN ELECTRIC CO.,LTD.",28119,20220225,20260406,감사보고서 (2025.12),20260406001136,
01152489,대영금속공업,"DAEYOUNG METAL INDUSTRIES CO.,LTD",24312,20220225,20260407,감사보고서 (2025.12),20260407003210,
01176036,캠프투,CAMP2Co.Ltd,33920,20220225,20260401,감사보고서 (2025.12),20260401004823,
00571775,태성공업,TAESUNG INDUSTRIAL CO.LTD,29210,20220225,20260401,감사보고서 (2025.12),20260401004853,
01144189,협진정공,HYEOP JIN PRECISION Co. Ltd.,27,20220225,20260402,감사보고서 (2025.12),20260402003606,
00922605,태진중공업,"TAEJIN HEAVY INDUSTRY CO.,LTD.",2511,20220225,20260408,감사보고서 (2025.12),20260408000791,
00216638,동광정밀,"dongkwang precisicon co., ltd",26310,20220225,20260429,연결감사보고서 (2025.12),20260429000909,
00446220,캠스,"CAMS CO.,LTD",30,20220225,20260409,감사보고서 (2025.12),20260409000347,
01242746,진선정밀,Jinseon co. Ltd,30399,20220225,20260410,감사보고서 (2025.12),20260410003565,
00669469,일광폴리머,"IL KWANG POLYMER CO.,LTD",46733,20220228,20260406,감사보고서 (2025.12),20260406002735,
00581082,태원전장,"TAEWON.CO., LTD",30,20220225,20260430,연결감사보고서 (2025.12),20260430001857,
01022638,일신오토클레이브,"ILSHIN AUTOCLAVE CO.,LTD.",291,20220228,20260427,연결감사보고서 (2025.12),20260427000536,
01227048,아남중공업,anam corp.,28111,20220225,20260406,감사보고서 (2025.12),20260406002315,
00925480,에스엠메탈,"S.M METAL Co., Ltd.",243,20220225,20260406,감사보고서 (2025.12),20260406002386,
00689524,조양정밀공업,CHOYANG  PRECISION,30,20220225,20260406,감사보고서 (2025.12),20260406002085,
01557657,드래곤모터스,"Dragon Motors CO.,LTD.",30201,20220225,20240823,감사보고서 (2023.12),20240823000103,
00755313,영신기전공업,"YOUNG-SHIN COMPONENTS.,LTD.",3012,20220225,20260410,감사보고서 (2025.12),20260410000658,
01020436,상진정밀,"SANGJIN PRECISION CO., LTD.",30,20220225,20260401,감사보고서 (2025.12),20260401004014,
01283336,천일정밀,CHUN IL PRECISION CO.LTE,25999,20220228,20260406,감사보고서 (2025.12),20260406002982,
00232371,태형금속공업,"TAE HYONG IRON CASTIND GO.,LTD.",24312,20220228,20260402,감사보고서 (2025.12),20260402001046,
01360705,신생금속공업,"SHIN SAENG METAL IND CO.,LTD",28121,20220224,20260401,감사보고서 (2025.12),20260401001869,
00832065,중원기계공업,"Choongwon Machinary Industrial co., Ldt.",303,20220228,20260430,연결감사보고서 (2025.12),20260430001564,
01286458,진양정밀,"JINYANG PRECISION STEEL Co., Ltd",25999,20220228,20260409,감사보고서 (2025.12),20260409002761,
00852397,경인정밀기계,"KYUNG-IN PRECISION MACHINERY CO.,LTD.",29142,20220225,20260409,감사보고서 (2025.12),20260409001410,
00485733,한국메탈아산공장,"HANKUKMETAL ASAN CO., LTD.",30,20220225,20260403,감사보고서 (2025.12),20260403002159,
01147539,메탈코리아,"MetalKorea Co., Ltd",46791,20220228,,,,
00597825,오성정밀화학,"O-SUNG SPECIALTIES CO., LTD.",46739,20220224,20260407,감사보고서 (2025.12),20260407002626,
00450977,대영정공,DYJG,30121,20220224,20260430,감사보고서 (2025.12),20260430001071,
00566931,현대알비,HYUNDAI RB CO.LTD,2413,20220224,20260409,감사보고서 (2025.12),20260409003057,
01310597,대창공업,"Daechang industry co.,LTD.",25932,20220224,20260410,감사보고서 (2025.12),20260410001717,
00146199,일성기계공업,IL SUNG MACHINERY,29269,20220225,20260408,감사보고서 (2025.12),20260408002799,
00200239,신세계음향공업,"SHINSEGAE SOUND IND.CO.LTD,",26,20220225,20260413,감사보고서 (2025.12),20260413002734,
01433153,삼진정밀,"Samjin Precision Co.,Ltd.",29120,20220225,20260410,감사보고서 (2025.12),20260410002215,
00960155,제이에이치화학공업,"JH Chemical Industry. Co.,Ltd",28202,20220225,20260326,감사보고서 (2025.12),20260326000411,
01409101,정공이산,JUNGGONGEISAN,46699,20220225,20260410,감사보고서 (2025.12),20260410003274,
01302279,태진정밀,"TAEJIN PRECISIONCO.,LTD",30310,20220228,20260409,감사보고서 (2025.12),20260409002549,
00806440,신한주철공업,-,24312,20220225,20260413,감사보고서 (2025.12),20260413002995,
01101971,현대유압,"Hyundai Hydraulic Co.,LTD.",29120,20220225,20260409,감사보고서 (2025.12),20260409002048,
00666152,현대프로스,HYUNDAI PROS CO. LTD,24199,20220225,,,,
01434675,보성메탈,BOSUNG METAL,46791,20220221,20260403,감사보고서 (2025.12),20260403000045,
01409633,에스엠메탈,smmetal,24222,20220225,20240621,감사보고서 (2023.12),20240621000713,
00916792,동진정공,-,30,20220225,20260313,감사보고서 (2025.12),20260313000304,
00112572,대진동관공업,"DAEJINCOPPERPIPE&TUBE MANUFACTURING CO.,LTD",24221,20220225,20260410,감사보고서 (2025.12),20260410001678,
00147745,정우금속공업,"Jung Woo Metal Ind. Co., Ltd.",29132,20220225,20260401,감사보고서 (2025.12),20260401002867,
00535658,가나안전자정밀,"CANAAN ELECTRONICS CO,. LTD",2629,20220224,20260401,감사보고서 (2025.12),20260401001753,
00816960,대륜중공업,"DAE RYUN HEAVY INDUSTRIES.CO.,LTD",31114,20220228,20260413,감사보고서 (2025.12),20260413002760,
01216583,대하정공,DAEHA.LTD,2511,20220223,,,,
01376399,창성정공,"CHANGSUNG PRECISION.CO.,LTD.",28119,20220223,20260410,감사보고서 (2025.12),20260410002757,
00656650,원진일렉트로닉스,ONEGENE ELECTRONICS INC.,2629,20220224,20260407,감사보고서 (2025.12),20260407002745,
00576558,정공산업,"JUNG-GONG IND. CO., LTD",33999,20220224,20260402,감사보고서 (2025.12),20260402002626,
00663906,동성중공업,"DONGSUNG Heavy Industries Co.,Ltd.",31201,20220224,20240408,감사보고서 (2023.12),20240408002607,
00303387,대흥정공,"DAE HEUNG PRECISION IND'L CO., LTD",30,20220228,20260407,감사보고서 (2025.12),20260407003346,
00415220,세현정공,-,30,20220224,20260410,감사보고서 (2025.12),20260410001321,
00208727,티에스오토모티브,"TS Automotive Co., Ltd.",30,20220228,20260407,감사보고서 (2025.12),20260407000497,
01434453,미래중공업,"MIRAE SHIPYARD CO,. LTD.",31111,20220218,20260403,감사보고서 (2025.12),20260403000812,
01470233,신흥기공,"Shinheung Co.,Ltd.",25924,20220223,20260403,감사보고서 (2025.12),20260403000039,
00169349,부국철강공업,BOOKUK STEEL INDUSTRIAL CO. LTD,24121,20220228,20260410,감사보고서 (2025.12),20260410001622,
00592699,미원정밀공업,"Miwon precision Co.,Ltd.",30,20220228,,,,
01036242,한라정공,HALLA PRECISION INDUSTRIAL CO.,30,20220217,20260428,연결감사보고서 (2025.12),20260428000482,
00420082,범양금속공업,"BUMYANG METAL CO., LTD.",24221,20220224,20260403,감사보고서 (2025.12),20260403002205,
00399728,동아전장, ,30,20220224,20260430,연결감사보고서 (2025.12),20260430000882,
00890810,오토젠,"Hanil Industrial Co.,Ltd",30,20220218,20260401,감사보고서 (2025.12),20260401001773,
00527446,신한정공,"SHINHAN PRECISION IND. CO., LTD.",30,20220224,20260403,감사보고서 (2025.12),20260403001782,
00449449,부국정밀,"bukookprecision CO., LTD",2591,20220223,20260409,감사보고서 (2025.12),20260409001195,
00408789,현대호이스트,HYUNDAI HOIST CO..LTD,29169,20220223,20260402,감사보고서 (2025.12),20260402003461,
00874469,만호폴리머,Manho Polymers,4673,20220223,20260331,감사보고서 (2025.12),20260331000815,
00578404,세양정공,"SEYANG PRECISION IND CO., LTD",29223,20220223,20260327,감사보고서 (2025.12),20260327001279,
01167180,금강중공업,"KUMKANG Heavy Industry Co., Ltd.",3111,20220224,20260414,감사보고서 (2025.12),20260414002532,
00168924,동미전기공업,"DONGMI ELECTRIC ING.CO.,LTD",28112,20220228,20260408,감사보고서 (2025.12),20260408002285,
00408008,영진에스피공업,"YoungJin Special Packing Co., Ltd",25991,20220223,20260401,감사보고서 (2025.12),20260401005056,
00372509,일광메탈포밍,ilkwangsteel.co.ltd,291,20220223,20260406,감사보고서 (2025.12),20260406004272,
00126159,삼성공업,"SAM SUNG IND CO., LTD",25912,20220224,20260408,감사보고서 (2025.12),20260408003343,
01025255,신한오토텍,"Shinhan Autotech Co., Ltd",30,20220222,,,,
00971328,태안오토텍,"taeanautotech.co,.ltd",303,20220225,20240408,감사보고서 (2023.12),20240408000663,
01457241,지엔에이치오토텍,"GnH AutoTech Co,. Ltd.",30399,20220223,,,,
00671279,에이테크오토모티브,"A-TECH AUTOMOTIVE CO.,LTD.",30310,20220223,20260430,연결감사보고서 (2025.12),20260430000598,
01039692,대호정밀,"DAEHO PRECISION IND.CO.,LTD",30,20220228,20250408,감사보고서 (2024.12),20250408001165,
00811071,쌍용전장,ssangyong ele co.ltd,2890,20220224,20260403,감사보고서 (2025.12),20260403002978,
00691307,동성정공,"DONG SUNG PRECISION INDUSTRY CO., LTD.",31114,20220218,20260401,감사보고서 (2025.12),20260401002710,
01549001,신광메탈,ShinKwang Metal Co.Ltd,46791,20220223,20260413,감사보고서 (2025.12),20260413002300,
01017195,드림오토테크,DREAM AUTO TECH,30,20220225,20260408,감사보고서 (2025.12),20260408002389,
01219757,인성기공,"IN SUNG ENGINEERING CO., LTD.",291,20220218,20260407,감사보고서 (2025.12),20260407001138,
00489669,형제기계공업,hyungje machine co.ltd,291,20220228,20260402,감사보고서 (2025.12),20260402003173,
00640437,상신정공,SANG SIN PRECISION,30,20220228,,,,
00870135,세진정공,"SEJIN PRECISION&IND.CO.,LTD.",30,20220222,20260402,감사보고서 (2025.12),20260402000602,
00495138,서울기계공업,SEOUL MACHINERY  ,291,20220223,20260401,감사보고서 (2025.12),20260401001629,
01026096,모아캠,"Morechem Co.,Ltd.",46739,20220223,20260407,감사보고서 (2025.12),20260407002235,
00834559,태산기계공업,"TAE SAN MACHANARY IND. CO., LTD",29210,20220225,20260410,감사보고서 (2025.12),20260410000530,
00659028,협동정공,"Hyupdong Precision Co.,Ltd.",29133,20220223,20240408,감사보고서 (2023.12),20240408002506,
01152805,청화정밀,CHEONG HWA IND.,30,20220224,,,,
01460157,우진전장,"WOOJIN ELECTRIC CO.,Ltd",28909,20220222,20260401,감사보고서 (2025.12),20260401004147,
01220203,유성정밀공업,"YU SUNG PRECISION IND.CO.,LTD.",2591,20220228,20260408,감사보고서 (2025.12),20260408000027,
00258935,거상정공,"GHUSANG PRECISION CO., LTD.",2591,20220228,20250331,감사보고서 (2024.12),20250331001989,
01359435,에스모터스,s-motors ,30201,20220228,20240509,감사보고서 (2023.12),20240509000439,
00414823,대진볼트공업,"DAI JIN BOLT IND.CO.,LTD",259,20220228,20260406,감사보고서 (2025.12),20260406000981,
00766294,금호정공,"KUMHO JUNG KONG CO,.LTD",30,20220228,20260402,감사보고서 (2025.12),20260402002022,
01150746,와이비메탈,YB METAL CO.LTD,25923,20220228,20260402,감사보고서 (2025.12),20260402003464,
00972406,유선기어,"YUSUNGEAR CO.,LTD.",29142,20220222,20260401,감사보고서 (2025.12),20260401002104,
01360343,산동금속공업,"Sandong Metal Industry Co.,Ltd.",24131,20220228,20260428,연결감사보고서 (2025.12),20260428000553,
01100343,현대산전,"HYUNDAI SAN JEON CO., LTD.",4659,20220228,20240611,감사보고서 (2023.12),20240611000572,
00521424,새한공업,"SAehan industrial co, ltd",30,20220222,20250402,감사보고서 (2024.12),20250402000723,
01570515,현대인프라솔루션,"HYUNDAI INFRA SOLUTIONS CO., LTD.",29169,20220217,,,,
00871000,디케이모터스,"DKMOTORS CO.,LTD",30,20220228,20260407,감사보고서 (2025.12),20260407001174,
00162382,한양정밀,"HANYANG PRECISION CO., LTD.",30,20220228,20260407,감사보고서 (2025.12),20260407002915,
00242615,기성전선공업,"KISEONG ELECTRIC WIRE CO.,LTD.",28302,20220228,20260410,감사보고서 (2025.12),20260410001112,
01391848,에이스정공,ACE Precision Co,25113,20220228,20260414,감사보고서 (2025.12),20260414002359,
01175675,태광공업,TAE KWANG INDUSTRY CO,29210,20220228,20260407,감사보고서 (2025.12),20260407001507,
00236632,건화공업,"kun hwa industries co., ltd",31114,20220228,20260408,감사보고서 (2025.12),20260408000344,
01284487,삼정보일러공업,"SAM JUNG BOILER.CO.,LTD.",25121,20220228,20260407,감사보고서 (2025.12),20260407000697,
01137286,신진로기계공업,"SHINJIN FURNACE MACHINARY CO.,LTD",291,20220228,20260402,감사보고서 (2025.12),20260402002187,
01546457,콘탱고메탈,Contango Metals Corp.,46722,20220228,20260406,감사보고서 (2025.12),20260406003917,
01173747,유너모터스,"UNIVERSE MOTORSE CO., LTD",30203,20220228,20260410,감사보고서 (2025.12),20260410000496,
01086007,동남정공,"DONG NAM PRECISION CO.,LTD",30,20220228,20260414,감사보고서 (2025.12),20260414001915,
00625960,현대하이텍,HYUNDAI HITEC Co.ltd,30320,20220228,20260403,감사보고서 (2025.12),20260403002222,
00483319,세진공업,"SEJIN INDUSTRY CO., LTD",2629,20220228,20260403,감사보고서 (2025.12),20260403003503,
00137447,신한다이아몬드공업,"SHINHAN DIAMOND INDUSTRIAL CO., LTD.",25912,20220228,20260410,감사보고서 (2025.12),20260410001611,
00233583,신흥기공,shin heung automotive.co.ltd,30,20220228,20260408,감사보고서 (2025.12),20260408000975,
00808907,세기정밀,"SEA-KI PRECISION CO.,LTD.",2629,20220228,20260410,감사보고서 (2025.12),20260410003479,
00874760,유성오토모티브,"YUSUNG AUTOMOTIVE Co.,Ltd",30,20220228,20260409,감사보고서 (2025.12),20260409002973,
01020180,더스코와이어,"DUSCOWIRE CO.,LED.",24123,20220228,20260406,감사보고서 (2025.12),20260406002003,
01251823,현대지게차경인판매,"Hyundai Forklift Distribution Co., Ltd",46532,20220223,20260409,감사보고서 (2025.12),20260409001250,
